,lsoa_code,lsoa,borough_code,msoa,area,borough,imd,ptai,ptal,imd_sc,ptai_sc,cluster
808,E01000809,Bromley 022D,E09000006,E02000148, Outer South,Bromley,4.2,4.651269999999999,1b,-1.2755905511811023,-0.7470541826694574,2
809,E01000810,Bromley 025B,E09000006,E02000151, Outer South,Bromley,2.3,6.90665,2,-1.4251968503937007,-0.33092381244778485,2
810,E01000811,Bromley 025C,E09000006,E02000151, Outer South,Bromley,5.1,8.58318,2,-1.204724409448819,-0.02159454217504114,4
811,E01000812,Bromley 028D,E09000006,E02000154, Outer South,Bromley,10.2,4.767919999999999,1b,-0.8031496062992126,-0.725531597700912,2
812,E01000813,Bromley 025D,E09000006,E02000151, Outer South,Bromley,3.3,4.7009099999999995,1b,-1.3464566929133857,-0.7378953218221483,2
813,E01000814,Bromley 028E,E09000006,E02000154, Outer South,Bromley,4.3,5.79415,2,-1.2677165354330708,-0.5361863566184393,2
814,E01000815,Bromley 025E,E09000006,E02000151, Outer South,Bromley,2.6,5.50174,2,-1.4015748031496063,-0.5901376559810829,2
815,E01000816,Bromley 040A,E09000006,E02006782, Outer South,Bromley,14.1,6.00218,2,-0.4960629921259842,-0.4978036446509595,2
816,E01000818,Bromley 040B,E09000006,E02006782, Outer South,Bromley,13.5,1.8493099999999998,1a,-0.5433070866141732,-1.264031655266677,2
817,E01000819,Bromley 040C,E09000006,E02006782, Outer South,Bromley,26.5,5.35922,2,0.37423312883435583,-0.6164334023138486,6
818,E01000820,Bromley 008C,E09000006,E02000134, Outer South,Bromley,21.1,3.94889,1b,0.04294478527607378,-0.8766472665117802,6
819,E01000822,Bromley 008D,E09000006,E02000134, Outer South,Bromley,13.3,7.62967,2,-0.5590551181102361,-0.19752253183091603,4
820,E01000823,Bromley 008E,E09000006,E02000134, Outer South,Bromley,11.6,9.02786,2,-0.6929133858267716,0.022300511025017667,4
821,E01000824,Bromley 008F,E09000006,E02000134, Outer South,Bromley,15.4,15.2024,4,-0.39370078740157466,0.44256481741133297,4
822,E01000825,Bromley 008G,E09000006,E02000134, Outer South,Bromley,17.0,9.23473,2,-0.2677165354330708,0.03638092463674213,1
823,E01000826,Bromley 021A,E09000006,E02000147, Outer South,Bromley,4.3,2.2854099999999997,1a,-1.2677165354330708,-1.1835687379517805,2
824,E01000827,Bromley 021B,E09000006,E02000147, Outer South,Bromley,5.2,4.75004,1b,-1.1968503937007875,-0.7288305588602568,2
825,E01000828,Bromley 011E,E09000006,E02000137, Outer South,Bromley,10.1,6.752089999999999,2,-0.8110236220472441,-0.3594410068990357,2
826,E01000829,Bromley 018E,E09000006,E02000144, Outer South,Bromley,6.1,13.6763,3,-1.125984251968504,0.3386922442356541,4
827,E01000830,Bromley 021C,E09000006,E02000147, Outer South,Bromley,3.7,3.05623,1b,-1.31496062992126,-1.0413480868977367,2
828,E01000831,Bromley 021D,E09000006,E02000147, Outer South,Bromley,8.2,4.62075,1b,-0.9606299212598425,-0.7526852953418963,2
829,E01000832,Bromley 030A,E09000006,E02000156, Outer South,Bromley,6.0,4.5944400000000005,1b,-1.1338582677165354,-0.7575396391954962,2
830,E01000833,Bromley 021E,E09000006,E02000147, Outer South,Bromley,2.8,2.80158,1b,-1.3858267716535433,-1.0883324526263274,2
831,E01000834,Bromley 027E,E09000006,E02000153, Outer South,Bromley,4.9,3.6848300000000003,1b,-1.2204724409448817,-0.9253678304791537,2
832,E01000835,Bromley 030B,E09000006,E02000156, Outer South,Bromley,7.3,6.94695,2,-1.031496062992126,-0.3234882344432209,2
833,E01000836,Bromley 030C,E09000006,E02000156, Outer South,Bromley,5.6,3.4529199999999998,1b,-1.1653543307086613,-0.9681565375520674,2
834,E01000837,Bromley 030D,E09000006,E02000156, Outer South,Bromley,10.2,5.03155,2,-0.8031496062992126,-0.6768903711663413,2
835,E01000838,Bromley 030E,E09000006,E02000156, Outer South,Bromley,5.0,4.1948300000000005,1b,-1.2125984251968505,-0.8312699450615952,2
836,E01000839,Bromley 030F,E09000006,E02000156, Outer South,Bromley,4.3,1.6703400000000002,1a,-1.2677165354330708,-1.2970526328219327,2
837,E01000840,Bromley 030G,E09000006,E02000156, Outer South,Bromley,10.4,3.07478,1b,-0.7874015748031495,-1.0379255069477449,2
838,E01000841,Bromley 030H,E09000006,E02000156, Outer South,Bromley,4.5,4.06465,1b,-1.2519685039370079,-0.8552888915785712,2
839,E01032562,Bromley 040D,E09000006,E02006782, Outer South,Bromley,32.5,5.47229,2,0.7423312883435582,-0.5955713475998027,6
840,E01032563,Bromley 040E,E09000006,E02006782, Outer South,Bromley,8.9,4.9519,1b,-0.905511811023622,-0.6915862468006718,2
841,E01032568,Bromley 041E,E09000006,E02006787, Outer South,Bromley,25.5,9.71689,2,0.3128834355828221,0.06919869534795708,1
842,E01032570,Bromley 042D,E09000006,E02006789, Outer South,Bromley,12.5,3.5765,1b,-0.6220472440944881,-0.9453553283757894,2
843,E01000842,Camden 011A,E09000007,E02000176, Inner West,Camden,8.5,10.0995,3,-0.9370078740157479,0.09524068815494655,4
844,E01000843,Camden 014A,E09000007,E02000179, Inner West,Camden,13.6,12.5542,3,-0.5354330708661417,0.2623175542674809,4
845,E01000844,Camden 011B,E09000007,E02000176, Inner West,Camden,9.8,13.7274,3,-0.8346456692913384,0.3421703180769995,4
846,E01000845,Camden 014B,E09000007,E02000179, Inner West,Camden,11.3,11.2277,3,-0.716535433070866,0.17203056893392615,4
847,E01000846,Camden 014C,E09000007,E02000179, Inner West,Camden,22.1,9.75495,2,0.10429447852760751,0.0717892137511196,1
848,E01000847,Camden 014D,E09000007,E02000179, Inner West,Camden,17.1,15.8541,4,-0.2598425196850392,0.48692217010027206,1
849,E01000848,Camden 011C,E09000007,E02000176, Inner West,Camden,6.0,12.1022,3,-1.1338582677165354,0.2315525958274004,4
850,E01000849,Camden 011D,E09000007,E02000176, Inner West,Camden,7.7,15.6973,4,-1.0,0.47624972434052726,4
851,E01000850,Camden 026A,E09000007,E02000191, Inner West,Camden,14.3,57.5672,6b,-0.48031496062992113,3.3260854176819556,5
852,E01000851,Camden 026B,E09000007,E02000191, Inner West,Camden,15.0,47.0318,6b,-0.4251968503937007,2.609003242572168,5
853,E01000852,Camden 026C,E09000007,E02000191, Inner West,Camden,14.6,58.3529,6b,-0.45669291338582674,3.379563355395166,5
854,E01000853,Camden 025A,E09000007,E02000190, Inner West,Camden,30.8,47.0134,6b,0.6380368098159509,2.6077508637330142,5
855,E01000854,Camden 026D,E09000007,E02000191, Inner West,Camden,15.8,59.0497,6b,-0.3622047244094487,3.426990397521379,5
856,E01000855,Camden 028A,E09000007,E02000193, Inner West,Camden,14.7,56.5184,6b,-0.44881889763779526,3.2546998238501934,5
857,E01000856,Camden 019A,E09000007,E02000184, Inner West,Camden,31.4,40.8072,6b,0.674846625766871,2.1853316489745467,3
858,E01000857,Camden 018A,E09000007,E02000183, Inner West,Camden,14.9,10.6665,3,-0.4330708661417322,0.13383301433973765,4
859,E01000858,Camden 018B,E09000007,E02000183, Inner West,Camden,37.7,24.5816,5,1.0613496932515338,1.080951317856472,3
860,E01000859,Camden 018C,E09000007,E02000183, Inner West,Camden,7.2,10.7566,3,-1.0393700787401574,0.13996558680755025,4
861,E01000860,Camden 018D,E09000007,E02000183, Inner West,Camden,17.7,6.62874,2,-0.21259842519685035,-0.382199779774047,1
862,E01000861,Camden 019B,E09000007,E02000184, Inner West,Camden,33.5,40.5352,6b,0.8036809815950919,2.166818222656622,3
863,E01000862,Camden 018E,E09000007,E02000183, Inner West,Camden,10.9,20.3473,5,-0.748031496062992,0.7927476374962225,4
864,E01000863,Camden 021A,E09000007,E02000186, Inner West,Camden,34.4,41.3741,6b,0.8588957055214722,2.223917168752603,3
865,E01000864,Camden 015A,E09000007,E02000180, Inner West,Camden,17.9,7.95137,2,-0.1968503937007874,-0.13816706175478163,1
866,E01000865,Camden 015B,E09000007,E02000180, Inner West,Camden,13.2,16.6931,4,-0.5669291338582677,0.5440279226029878,4
867,E01000866,Camden 009A,E09000007,E02000174, Inner West,Camden,22.4,24.6349,5,0.12269938650306746,1.0845791326459768,3
868,E01000867,Camden 015C,E09000007,E02000180, Inner West,Camden,28.4,35.436,6a,0.4907975460122698,1.8197459304494132,3
869,E01000868,Camden 015D,E09000007,E02000180, Inner West,Camden,39.3,5.01503,2,1.1595092024539873,-0.6799384046312394,6
870,E01000869,Camden 015E,E09000007,E02000180, Inner West,Camden,22.1,13.7606,3,0.10429447852760751,0.34443004511286385,1
871,E01000870,Camden 009B,E09000007,E02000174, Inner West,Camden,26.8,20.1961,5,0.39263803680981596,0.7824563505136115,3
872,E01000871,Camden 005A,E09000007,E02000170, Inner West,Camden,14.2,8.037560000000001,2,-0.4881889763779527,-0.12226451911921407,4
873,E01000872,Camden 005B,E09000007,E02000170, Inner West,Camden,24.3,18.1271,4,0.23926380368098166,0.6416317951761633,1
874,E01000873,Camden 005C,E09000007,E02000170, Inner West,Camden,8.6,7.0738,2,-0.9291338582677166,-0.3000836917663242,2
875,E01000874,Camden 005D,E09000007,E02000170, Inner West,Camden,4.9,20.9521,5,-1.2204724409448817,0.8339127854266665,4
876,E01000875,Camden 013A,E09000007,E02000178, Inner West,Camden,21.8,18.0443,4,0.08588957055214735,0.6359960903999716,1
877,E01000876,Camden 013B,E09000007,E02000178, Inner West,Camden,29.9,13.2578,3,0.5828220858895704,0.31020743205164153,0
878,E01000877,Camden 005E,E09000007,E02000170, Inner West,Camden,11.2,13.7449,3,-0.7244094488188976,0.3433614392555424,4
879,E01000878,Camden 004A,E09000007,E02000169, Inner West,Camden,5.6,10.8037,3,-1.1653543307086613,0.1431714043795143,4
880,E01000879,Camden 004B,E09000007,E02000169, Inner West,Camden,5.9,16.1995,4,-1.141732283464567,0.5104314989613423,4
881,E01000880,Camden 004C,E09000007,E02000169, Inner West,Camden,6.1,16.754,4,-1.125984251968504,0.5481730243043172,4
882,E01000881,Camden 008A,E09000007,E02000173, Inner West,Camden,13.4,24.2436,5,-0.5511811023622046,1.057945663093757,4
883,E01000882,Camden 008B,E09000007,E02000173, Inner West,Camden,4.3,19.7405,4,-1.2677165354330708,0.7514463614310879,4
884,E01000883,Camden 008C,E09000007,E02000173, Inner West,Camden,9.5,28.8434,6a,-0.858267716535433,1.3710267600687176,4
885,E01000884,Camden 004D,E09000007,E02000169, Inner West,Camden,5.3,5.49998,2,-1.1889763779527558,-0.5904623859386023,2
886,E01000885,Camden 004E,E09000007,E02000169, Inner West,Camden,7.0,5.260330000000001,2,-1.0551181102362204,-0.6346791668019707,2
887,E01000886,Camden 006A,E09000007,E02000171, Inner West,Camden,9.1,11.4236,3,-0.889763779527559,0.18536431972687253,4
888,E01000887,Camden 006B,E09000007,E02000171, Inner West,Camden,13.1,17.3326,4,-0.5748031496062992,0.587554893670314,4
889,E01000888,Camden 006C,E09000007,E02000171, Inner West,Camden,14.6,12.8189,3,-0.45669291338582674,0.2803341128937846,4
890,E01000889,Camden 007A,E09000007,E02000172, Inner West,Camden,30.9,9.793569999999999,2,0.6441717791411041,0.0744178480319955,0
891,E01000890,Camden 007B,E09000007,E02000172, Inner West,Camden,40.9,10.3358,3,1.2576687116564413,0.1113242272686435,0
892,E01000891,Camden 007C,E09000007,E02000172, Inner West,Camden,38.3,9.89852,2,1.0981595092024536,0.0815611718998859,0
893,E01000892,Camden 006D,E09000007,E02000171, Inner West,Camden,15.8,15.6248,4,-0.3622047244094487,0.4713150794579922,4
894,E01000893,Camden 002A,E09000007,E02000167, Inner West,Camden,5.3,4.52796,1b,-1.1889763779527558,-0.7698055753181614,2
895,E01000894,Camden 002B,E09000007,E02000167, Inner West,Camden,6.6,9.01057,2,-1.0866141732283465,0.02112368330061718,4
896,E01000895,Camden 002C,E09000007,E02000167, Inner West,Camden,8.4,12.1695,3,-0.9448818897637794,0.2361333075597398,4
897,E01000896,Camden 002D,E09000007,E02000167, Inner West,Camden,5.7,14.6895,3,-1.1574803149606299,0.40765475726992306,4
898,E01000897,Camden 008D,E09000007,E02000173, Inner West,Camden,5.4,14.3809,3,-1.1811023622047243,0.3866501860871602,4
899,E01000898,Camden 008E,E09000007,E02000173, Inner West,Camden,11.8,18.2024,4,-0.6771653543307086,0.6467570194472654,4
900,E01000899,Camden 002E,E09000007,E02000167, Inner West,Camden,6.0,4.77907,1b,-1.1338582677165354,-0.7234743596177633,2
901,E01000900,Camden 012A,E09000007,E02000177, Inner West,Camden,26.0,15.5365,4,0.34355828220858897,0.4653050223114013,1
902,E01000901,Camden 007D,E09000007,E02000172, Inner West,Camden,30.4,16.3288,4,0.6134969325153372,0.5192321828690911,0
903,E01000902,Camden 012B,E09000007,E02000177, Inner West,Camden,36.2,7.445930000000001,2,0.9693251533742331,-0.23142360137331236,0
904,E01000903,Camden 006E,E09000007,E02000171, Inner West,Camden,18.9,10.5565,3,-0.11811023622047245,0.1263459669317535,1
905,E01000904,Camden 012C,E09000007,E02000177, Inner West,Camden,24.6,26.6982,6a,0.25766871165644184,1.2250157227995566,3
906,E01000905,Camden 012D,E09000007,E02000177, Inner West,Camden,38.1,19.4448,4,1.0858895705521472,0.7313198167170795,0
907,E01000906,Camden 012E,E09000007,E02000177, Inner West,Camden,10.4,17.4388,4,-0.7874015748031495,0.594783297622386,4
908,E01000907,Camden 001A,E09000007,E02000166, Inner West,Camden,33.8,12.9411,3,0.8220858895705518,0.28865154192338166,0
909,E01000908,Camden 001B,E09000007,E02000166, Inner West,Camden,27.2,5.68722,2,0.41717791411042937,-0.5559155465943207,6
910,E01000909,Camden 001C,E09000007,E02000166, Inner West,Camden,11.8,7.43576,2,-0.6771653543307086,-0.23330002391193316,4
911,E01000910,Camden 003A,E09000007,E02000168, Inner West,Camden,9.7,15.5272,4,-0.84251968503937,0.46467202648508993,4
912,E01000911,Camden 003B,E09000007,E02000168, Inner West,Camden,17.0,16.812,4,-0.2677165354330708,0.5521207402103453,1
913,E01000912,Camden 001D,E09000007,E02000166, Inner West,Camden,22.3,5.60771,2,0.11656441717791421,-0.5705855914365757,6
914,E01000913,Camden 001E,E09000007,E02000166, Inner West,Camden,9.3,3.5883199999999995,1b,-0.874015748031496,-0.9431744715019942,2
915,E01000914,Camden 028B,E09000007,E02000193, Inner West,Camden,13.1,55.3905,6b,-0.5748031496062992,3.1779303622914177,5
916,E01000915,Camden 027A,E09000007,E02000192, Inner West,Camden,23.1,49.2463,6b,0.16564417177914123,2.7597311197083587,5
917,E01000916,Camden 027B,E09000007,E02000192, Inner West,Camden,19.5,46.6346,6b,-0.07086614173228335,2.5819681950226108,5
918,E01000917,Camden 027C,E09000007,E02000192, Inner West,Camden,35.0,45.7146,6b,0.8957055214723925,2.5193492530649246,5
919,E01000918,Camden 028C,E09000007,E02000193, Inner West,Camden,20.7,74.4784,6b,0.018404907975460162,4.477130473371975,5
920,E01000919,Camden 028D,E09000007,E02000193, Inner West,Camden,21.7,70.5953,6b,0.07975460122699389,4.212830893463399,5
921,E01000920,Camden 027D,E09000007,E02000192, Inner West,Camden,15.0,36.6937,6a,-0.4251968503937007,1.9053501079496107,3
922,E01000921,Camden 003C,E09000007,E02000168, Inner West,Camden,15.2,21.5215,5,-0.4094488188976378,0.8726684653730863,4
923,E01000922,Camden 007E,E09000007,E02000172, Inner West,Camden,21.7,19.4699,4,0.07975460122699389,0.7330282248074467,3
924,E01000923,Camden 003D,E09000007,E02000168, Inner West,Camden,19.4,20.2642,5,-0.07874015748031496,0.787091513499827,3
925,E01000924,Camden 009C,E09000007,E02000174, Inner West,Camden,13.3,17.0254,4,-0.5590551181102361,0.5666456121818346,4
926,E01000925,Camden 009D,E09000007,E02000174, Inner West,Camden,29.4,18.9249,4,0.5521472392638035,0.6959333081042525,3
927,E01000926,Camden 009E,E09000007,E02000174, Inner West,Camden,17.4,16.7007,4,-0.2362204724409449,0.5445452095148122,1
928,E01000927,Camden 007F,E09000007,E02000172, Inner West,Camden,14.9,27.7773,6a,-0.4330708661417322,1.2984636578718818,3
929,E01000928,Camden 003E,E09000007,E02000168, Inner West,Camden,20.3,17.2113,4,-0.00787401574803133,0.5792987223013278,1
930,E01000929,Camden 020A,E09000007,E02000185, Inner West,Camden,25.4,18.8707,4,0.3067484662576686,0.6922442356541365,3
931,E01000930,Camden 020B,E09000007,E02000185, Inner West,Camden,30.8,25.8746,6a,0.6380368098159509,1.1689581569339587,3
932,E01000931,Camden 013C,E09000007,E02000178, Inner West,Camden,34.6,21.1599,5,0.8711656441717791,0.8480564986210221,3
933,E01000932,Camden 013D,E09000007,E02000178, Inner West,Camden,20.0,23.7694,5,-0.03149606299212587,1.0256696823586107,3
934,E01000933,Camden 020C,E09000007,E02000185, Inner West,Camden,25.7,27.1072,6a,0.3251533742331288,1.2528539263437886,3
935,E01000934,Camden 020D,E09000007,E02000185, Inner West,Camden,35.4,16.1563,4,0.9202453987730059,0.507491131252025,0
936,E01000935,Camden 020E,E09000007,E02000185, Inner West,Camden,32.3,14.4827,3,0.7300613496932512,0.39357910814291275,0
937,E01000936,Camden 024A,E09000007,E02000189, Inner West,Camden,21.5,27.4857,6a,0.06748466257668718,1.278616175833989,3
938,E01000937,Camden 025B,E09000007,E02000190, Inner West,Camden,14.3,27.3237,6a,-0.48031496062992113,1.2675897969240486,3
939,E01000938,Camden 024B,E09000007,E02000189, Inner West,Camden,33.7,58.5881,6b,0.8159509202453988,3.395572024034783,5
940,E01000939,Camden 024C,E09000007,E02000189, Inner West,Camden,39.1,65.4775,6b,1.1472392638036808,3.864492609603568,5
941,E01000940,Camden 024D,E09000007,E02000189, Inner West,Camden,19.7,44.3533,6b,-0.055118110236220416,2.426693638187753,5
942,E01000941,Camden 025C,E09000007,E02000190, Inner West,Camden,38.0,52.558,6b,1.0797546012269936,2.985138891535825,5
943,E01000942,Camden 025D,E09000007,E02000190, Inner West,Camden,15.3,71.5939,6b,-0.40157480314960614,4.280799671114426,5
944,E01000943,Camden 025E,E09000007,E02000190, Inner West,Camden,19.8,58.4362,6b,-0.04724409448818881,3.3852330922050307,5
945,E01000944,Camden 023A,E09000007,E02000188, Inner West,Camden,22.7,29.1623,6a,0.14110429447852763,1.392732391145137,3
946,E01000945,Camden 023B,E09000007,E02000188, Inner West,Camden,29.5,43.1602,6b,0.558282208588957,2.3454863994380633,5
947,E01000946,Camden 021B,E09000007,E02000186, Inner West,Camden,14.8,20.7893,5,-0.44094488188976366,0.8228319552628498,4
948,E01000947,Camden 021C,E09000007,E02000186, Inner West,Camden,24.7,33.8868,6a,0.26380368098159507,1.7143010773180578,3
949,E01000948,Camden 021D,E09000007,E02000186, Inner West,Camden,28.9,18.9075,4,0.5214723926380367,0.6947489933324439,3
950,E01000949,Camden 023C,E09000007,E02000188, Inner West,Camden,19.6,15.7971,4,-0.06299212598425175,0.4830425182615893,1
951,E01000950,Camden 023D,E09000007,E02000188, Inner West,Camden,39.7,22.7486,5,1.1840490797546013,0.9561898824125172,0
952,E01000951,Camden 023E,E09000007,E02000188, Inner West,Camden,34.2,31.3338,6a,0.8466257668711656,1.5405335133854796,3
953,E01000952,Camden 022A,E09000007,E02000187, Inner West,Camden,33.4,23.6258,5,0.7975460122699385,1.015895682287824,3
954,E01000953,Camden 022B,E09000007,E02000187, Inner West,Camden,37.2,27.0376,6a,1.030674846625767,1.2481166672565553,3
955,E01000954,Camden 022C,E09000007,E02000187, Inner West,Camden,34.9,32.6998,6a,0.889570552147239,1.633509029379174,3
956,E01000955,Camden 022D,E09000007,E02000187, Inner West,Camden,33.2,37.6421,6a,0.7852760736196319,1.9699020694199034,3
957,E01000956,Camden 022E,E09000007,E02000187, Inner West,Camden,33.6,60.2755,6b,0.8098159509202454,3.5104233312732607,5
958,E01000957,Camden 019C,E09000007,E02000184, Inner West,Camden,26.3,15.7941,4,0.3619631901840491,0.48283832605955335,1
959,E01000958,Camden 019D,E09000007,E02000184, Inner West,Camden,24.5,16.4545,4,0.2515337423312884,0.5277878361343965,1
960,E01000959,Camden 019E,E09000007,E02000184, Inner West,Camden,39.0,31.6984,6a,1.1411042944785275,1.5653496723395797,3
961,E01000960,Camden 017A,E09000007,E02000182, Inner West,Camden,16.5,35.2256,6a,-0.30708661417322825,1.80542525067996,3
962,E01000961,Camden 017B,E09000007,E02000182, Inner West,Camden,22.6,28.2309,6a,0.13496932515337437,1.3293375188197143,3
963,E01000962,Camden 016A,E09000007,E02000181, Inner West,Camden,6.1,27.191999999999997,6a,-1.125984251968504,1.258625759254671,4
964,E01000963,Camden 017C,E09000007,E02000182, Inner West,Camden,8.8,25.3325,6a,-0.9133858267716535,1.132060626026066,4
965,E01000964,Camden 016B,E09000007,E02000181, Inner West,Camden,17.9,31.0402,6a,-0.1968503937007874,1.520549903212896,3
966,E01000965,Camden 016C,E09000007,E02000181, Inner West,Camden,17.4,24.0844,5,-0.2362204724409449,1.0471098635723832,3
967,E01000966,Camden 016D,E09000007,E02000181, Inner West,Camden,7.0,19.4401,4,-1.0551181102362204,0.7309999156005565,4
968,E01000967,Camden 017D,E09000007,E02000182, Inner West,Camden,9.3,7.617539999999999,2,-0.874015748031496,-0.19976058545859263,4
969,E01000968,Camden 016E,E09000007,E02000181, Inner West,Camden,14.3,23.94,5,-0.48031496062992113,1.0372814122477205,4
970,E01000969,Camden 010A,E09000007,E02000175, Inner West,Camden,6.3,23.7966,5,-1.1102362204724407,1.027521024990403,4
971,E01000970,Camden 010B,E09000007,E02000175, Inner West,Camden,10.3,19.546,4,-0.795275590551181,0.7382079003324249,4
972,E01000971,Camden 010C,E09000007,E02000175, Inner West,Camden,7.9,14.0632,3,-0.9842519685039369,0.3650262318915549,4
973,E01000972,Camden 010D,E09000007,E02000175, Inner West,Camden,27.1,25.8438,6a,0.41104294478527614,1.1668617836597233,3
974,E01000973,Camden 010E,E09000007,E02000175, Inner West,Camden,20.6,25.1291,6a,0.012269938650306919,1.1182163947280295,3
975,E01000974,Camden 013E,E09000007,E02000178, Inner West,Camden,25.1,22.2226,5,0.2883435582822087,0.9203881829888838,3
976,E01000975,Croydon 022A,E09000008,E02000215, Outer South,Croydon,17.7,43.1028,6b,-0.21259842519685035,2.341579521972442,5
977,E01000976,Croydon 022B,E09000008,E02000215, Outer South,Croydon,25.8,17.2226,4,0.33128834355828224,0.5800678462623298,1
978,E01000977,Croydon 022C,E09000008,E02000215, Outer South,Croydon,28.3,16.0429,4,0.48466257668711654,0.49977266601506665,1
979,E01000978,Croydon 022D,E09000008,E02000215, Outer South,Croydon,20.6,17.6443,4,0.012269938650306919,0.6087704634618475,1
980,E01000979,Croydon 022E,E09000008,E02000215, Outer South,Croydon,17.6,32.5504,6a,-0.22047244094488166,1.6233402577177847,3
981,E01000980,Croydon 017A,E09000008,E02000210, Outer South,Croydon,26.5,6.12826,2,0.37423312883435583,-0.47454117133047763,6
982,E01000981,Croydon 017B,E09000008,E02000210, Outer South,Croydon,14.0,12.607999999999999,3,-0.5039370078740156,0.26597940109065854,4
983,E01000982,Croydon 017C,E09000008,E02000210, Outer South,Croydon,18.6,7.42046,2,-0.1417322834645667,-0.2361229604744599,1
984,E01000983,Croydon 017D,E09000008,E02000210, Outer South,Croydon,13.5,11.3815,3,-0.5433070866141732,0.182498822491635,4
985,E01000984,Croydon 022F,E09000008,E02000215, Outer South,Croydon,30.6,10.7967,3,0.6257668711656442,0.14269495590809714,0
986,E01000985,Croydon 021A,E09000008,E02000214, Outer South,Croydon,8.7,6.03723,2,-0.9212598425196851,-0.4913367213492234,2
987,E01000986,Croydon 021B,E09000008,E02000214, Outer South,Croydon,13.0,11.6258,3,-0.5826771653543307,0.19912687414409436,4
988,E01000987,Croydon 021C,E09000008,E02000214, Outer South,Croydon,9.4,9.61284,2,-0.8661417322834645,0.062116629140677566,4
989,E01000989,Croydon 018A,E09000008,E02000211, Outer South,Croydon,12.4,2.73369,1b,-0.6299212598425196,-1.1008585417263235,2
990,E01000990,Croydon 045A,E09000008,E02006788, Outer South,Croydon,40.3,7.57535,2,1.220858895705521,-0.20754487915617437,0
991,E01000991,Croydon 018B,E09000008,E02000211, Outer South,Croydon,8.8,1.70826,1a,-0.9133858267716535,-1.2900561782826507,2
992,E01000992,Croydon 014A,E09000008,E02000207, Outer South,Croydon,32.2,5.83445,2,0.7239263803680982,-0.5287507786138753,6
993,E01000993,Croydon 021D,E09000008,E02000214, Outer South,Croydon,12.2,13.4027,3,-0.6456692913385826,0.3200699154099771,4
994,E01000994,Croydon 009A,E09000008,E02000202, Outer South,Croydon,19.8,5.57301,2,-0.04724409448818881,-0.5769879377581234,6
995,E01000995,Croydon 009B,E09000008,E02000202, Outer South,Croydon,20.6,5.73666,2,0.012269938650306919,-0.5467935868785481,6
996,E01000996,Croydon 009C,E09000008,E02000202, Outer South,Croydon,19.9,7.372160000000001,2,-0.03937007874015748,-0.2450345837404756,1
997,E01000997,Croydon 009D,E09000008,E02000202, Outer South,Croydon,22.3,13.4618,3,0.11656441717791421,0.324092501790085,1
998,E01000998,Croydon 010A,E09000008,E02000203, Outer South,Croydon,32.6,13.3114,3,0.7484662576687117,0.3138556660613503,0
999,E01000999,Croydon 009E,E09000008,E02000202, Outer South,Croydon,22.8,8.9207,2,0.14723926380368108,0.01500676556829414,1
1000,E01001000,Croydon 010B,E09000008,E02000203, Outer South,Croydon,28.2,14.1848,3,0.4785276073619631,0.37330282248074464,1
1001,E01001001,Croydon 013A,E09000008,E02000206, Outer South,Croydon,37.5,12.4606,3,1.0490797546012267,0.2559467575639598,0
1002,E01001002,Croydon 009F,E09000008,E02000202, Outer South,Croydon,22.2,11.113,3,0.11042944785276075,0.16422362040941896,1
1003,E01001003,Croydon 010C,E09000008,E02000203, Outer South,Croydon,25.0,9.28069,2,0.28220858895705525,0.03950914917193256,1
1004,E01001004,Croydon 015A,E09000008,E02000208, Outer South,Croydon,26.9,5.97647,2,0.39877300613496924,-0.5025472851099506,6
1005,E01001005,Croydon 019A,E09000008,E02000212, Outer South,Croydon,23.2,13.4558,3,0.17177914110429449,0.3236841173860131,1
1006,E01001006,Croydon 016A,E09000008,E02000209, Outer South,Croydon,30.7,5.92862,2,0.6319018404907975,-0.5113758808300098,6
1007,E01001007,Croydon 016B,E09000008,E02000209, Outer South,Croydon,18.9,7.76895,2,-0.11811023622047245,-0.17182458382903845,1
1008,E01001008,Croydon 019B,E09000008,E02000212, Outer South,Croydon,30.4,5.63985,2,0.6134969325153372,-0.5646555795986927,6
1009,E01001009,Croydon 019C,E09000008,E02000212, Outer South,Croydon,23.7,10.3522,3,0.20245398773006135,0.11244047797310652,1
1010,E01001010,Croydon 019D,E09000008,E02000212, Outer South,Croydon,41.8,6.83665,2,1.3128834355828216,-0.343839208485489,0
1011,E01001011,Croydon 019E,E09000008,E02000212, Outer South,Croydon,30.9,19.4987,4,0.6441717791411041,0.7349884699469916,3
1012,E01001012,Croydon 020A,E09000008,E02000213, Outer South,Croydon,37.5,31.273000000000003,6a,1.0490797546012267,1.5363952180908846,3
1013,E01001013,Croydon 020B,E09000008,E02000213, Outer South,Croydon,46.1,35.7597,6a,1.576687116564417,1.8417782690490905,3
1014,E01001014,Croydon 024A,E09000008,E02000217, Outer South,Croydon,30.3,20.5257,5,0.607361963190184,0.804890267110626,3
1015,E01001015,Croydon 041A,E09000008,E02000234, Outer South,Croydon,24.3,5.04309,2,0.23926380368098166,-0.6747611758766969,6
1016,E01001016,Croydon 041B,E09000008,E02000234, Outer South,Croydon,14.4,2.77561,1b,-0.47244094488188965,-1.0931240645563154,2
1017,E01001017,Croydon 043A,E09000008,E02000236, Outer South,Croydon,8.0,0.969248,1a,-0.9763779527559054,-1.4264080733771618,2
1018,E01001018,Croydon 044A,E09000008,E02000237, Outer South,Croydon,6.4,2.06156,1a,-1.1023622047244093,-1.2248703294237813,2
